condition,source_line,iteration,observed_at,raw_rows,mv_rows,query_number,query_name,latency_sec,compilation_sec,execution_sec,legend_label,attribution_legend_label,data_path,warehouse,display_latency_sec,included_in_plot,exclusion_reason
raw_interactive,152,152,2026-08-12T12:28:57Z,82353792598,1340017,2,Watchlist summary,2.747,0.297,2.45,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.732,True,
raw_interactive,153,153,2026-08-12T12:38:57Z,82888706006,1350643,2,Watchlist summary,2.895,0.436,2.459,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.732,True,
raw_interactive,154,154,2026-08-12T12:48:57Z,83443900439,1351085,2,Watchlist summary,2.796,0.229,2.567,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.747,True,
raw_interactive,155,155,2026-08-12T12:58:57Z,83986715739,1361974,2,Watchlist summary,2.588,0.132,2.456,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.747,True,
raw_interactive,156,156,2026-08-12T13:08:57Z,84528180207,1372860,2,Watchlist summary,2.658,0.14,2.518,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.796,True,
raw_interactive,157,157,2026-08-12T13:18:57Z,85066604156,1381176,2,Watchlist summary,3.339,0.067,3.272,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.658,True,
raw_interactive,158,158,2026-08-12T13:28:57Z,85620033283,1384233,2,Watchlist summary,2.628,0.036,2.592,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.658,True,
raw_interactive,159,159,2026-08-12T13:38:57Z,86152994817,1399200,2,Watchlist summary,2.809,0.275,2.534,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.666,True,
raw_interactive,160,160,2026-08-12T13:48:57Z,86704737177,1410144,2,Watchlist summary,2.635,0.111,2.524,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.713,True,
raw_interactive,161,161,2026-08-12T13:58:57Z,87242847941,1420053,2,Watchlist summary,2.713,0.196,2.517,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.684,True,
raw_interactive,162,162,2026-08-12T14:08:57Z,87786454820,1421624,2,Watchlist summary,2.666,0.129,2.537,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.684,True,
raw_interactive,163,163,2026-08-12T14:18:57Z,88330971978,1432827,2,Watchlist summary,3.454,0.117,3.337,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.666,True,
raw_interactive,164,164,2026-08-12T14:28:57Z,88873955947,1443612,2,Watchlist summary,2.684,0.125,2.559,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.666,True,
raw_interactive,165,165,2026-08-12T14:38:57Z,89419840113,1446887,2,Watchlist summary,2.613,0.04,2.573,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.666,True,
raw_interactive,166,166,2026-08-12T14:48:57Z,89959994694,1459190,2,Watchlist summary,2.666,0.09,2.576,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.684,True,
raw_interactive,167,167,2026-08-12T14:58:57Z,90505068849,1470414,2,Watchlist summary,2.642,0.113,2.529,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.684,True,
raw_interactive,168,168,2026-08-12T15:08:57Z,91061606220,1481318,2,Watchlist summary,3.039,0.493,2.546,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.726,True,
raw_interactive,169,169,2026-08-12T15:18:57Z,91608517197,1487386,2,Watchlist summary,3.073,0.392,2.681,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.773,True,
raw_interactive,170,170,2026-08-12T15:28:57Z,92153494394,1493121,2,Watchlist summary,2.847,0.281,2.566,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.773,True,
raw_interactive,171,171,2026-08-12T15:38:57Z,92698030525,1504382,2,Watchlist summary,2.726,0.038,2.688,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.773,True,
raw_interactive,172,172,2026-08-12T15:48:57Z,93242607069,1515480,2,Watchlist summary,2.773,0.146,2.627,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.773,True,
raw_interactive,173,173,2026-08-12T15:58:57Z,93787407199,1525585,2,Watchlist summary,2.763,0.186,2.577,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.773,True,
raw_interactive,174,174,2026-08-12T16:08:57Z,94330065240,1531656,2,Watchlist summary,2.768,0.161,2.607,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.768,True,
raw_interactive,175,175,2026-08-12T16:18:57Z,94877773840,1543061,2,Watchlist summary,3.68,0.086,3.594,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.773,True,
raw_interactive,176,176,2026-08-12T16:28:57Z,95419508344,1554306,2,Watchlist summary,2.808,0.135,2.673,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.768,True,
raw_interactive,177,177,2026-08-12T16:38:57Z,95972724266,1554546,2,Watchlist summary,2.664,0.041,2.623,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.768,True,
raw_interactive,178,178,2026-08-12T16:48:57Z,96513946374,1566001,2,Watchlist summary,2.881,0.114,2.767,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.763,True,
raw_interactive,179,179,2026-08-12T16:58:57Z,97064716964,1581815,2,Watchlist summary,2.763,0.062,2.701,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.734,True,
raw_interactive,180,180,2026-08-12T17:08:57Z,97615350266,1592303,2,Watchlist summary,2.672,0.037,2.635,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.734,True,
raw_interactive,181,181,2026-08-12T17:18:57Z,98161784620,1598237,2,Watchlist summary,2.713,0.057,2.656,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.763,True,
raw_interactive,182,182,2026-08-12T17:28:57Z,98700378757,1604996,2,Watchlist summary,2.734,0.037,2.697,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.7485,True,
raw_interactive,183,183,2026-08-12T17:38:57Z,99259158207,1616677,2,Watchlist summary,2.889,0.04,2.849,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.734,True,
raw_interactive,184,184,2026-08-12T17:48:57Z,99801890611,1628198,2,Watchlist summary,2.969,0.253,2.716,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,2.8114999999999997,True,
imv_gen2,2,2,2026-08-11T11:28:57Z,532996784,9800,3,Top movers,1.002,0.198,0.804,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,1.3435000000000001,True,
imv_gen2,3,3,2026-08-11T11:38:57Z,1108625165,19603,3,Top movers,1.685,1.105,0.58,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,1.685,True,
imv_gen2,4,4,2026-08-11T11:48:57Z,1658912507,33130,3,Top movers,1.72,0.575,1.145,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,1.7025000000000001,True,
imv_gen2,5,5,2026-08-11T11:58:57Z,2217147353,34501,3,Top movers,0.992,0.461,0.531,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,1.72,True,
imv_gen2,6,6,2026-08-11T12:08:57Z,2786291244,44541,3,Top movers,2.168,0.832,1.336,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.168,True,
imv_gen2,7,7,2026-08-11T12:18:57Z,3343738155,54595,3,Top movers,2.288,1.366,0.922,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.288,True,
imv_gen2,8,8,2026-08-11T12:28:57Z,3899391577,64476,3,Top movers,3.144,1.152,1.992,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.653,True,
imv_gen2,9,9,2026-08-11T12:38:57Z,4448004794,74152,3,Top movers,3.585,2.723,0.862,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.959,True,
imv_gen2,10,10,2026-08-11T12:48:57Z,5002254267,75251,3,Top movers,2.653,1.271,1.382,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.144,True,
imv_gen2,11,11,2026-08-11T12:58:57Z,5553730140,89889,3,Top movers,2.959,1.848,1.111,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.493,True,
imv_gen2,12,12,2026-08-11T13:08:57Z,6107183801,99951,3,Top movers,5.773,4.415,1.358,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.493,True,
imv_gen2,13,13,2026-08-11T13:18:57Z,6662885451,109945,3,Top movers,3.493,2.372,1.121,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.478,True,
imv_gen2,14,14,2026-08-11T13:28:57Z,7220407062,119560,3,Top movers,4.914,3.052,1.862,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.478,True,
imv_gen2,15,15,2026-08-11T13:38:57Z,7772453021,120361,3,Top movers,3.478,2.788,0.69,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.478,True,
imv_gen2,16,16,2026-08-11T13:48:57Z,8327660844,130332,3,Top movers,2.302,0.275,2.027,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.114,True,
imv_gen2,17,17,2026-08-11T13:58:57Z,8869790384,144506,3,Top movers,2.061,1.403,0.658,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.114,True,
imv_gen2,18,18,2026-08-11T14:08:57Z,9416167217,154291,3,Top movers,3.114,0.774,2.34,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.114,True,
imv_gen2,19,19,2026-08-11T14:18:57Z,9966828956,154877,3,Top movers,1.393,0.823,0.57,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.114,True,
imv_gen2,20,20,2026-08-11T14:28:57Z,10515573711,164959,3,Top movers,4.482,1.901,2.581,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.114,True,
imv_gen2,21,21,2026-08-11T14:38:57Z,11061458462,174876,3,Top movers,7.964,6.274,1.69,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.648,True,
imv_gen2,22,22,2026-08-11T14:48:57Z,11598082800,183964,3,Top movers,3.648,1.217,2.431,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.648,True,
imv_gen2,23,23,2026-08-11T14:58:57Z,12155361632,185326,3,Top movers,2.094,1.187,0.907,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.28,True,
imv_gen2,24,24,2026-08-11T15:08:57Z,12686918328,200452,3,Top movers,4.428,2.19,2.238,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.28,True,
imv_gen2,25,25,2026-08-11T15:18:57Z,13239818975,210421,3,Top movers,2.565,1.972,0.593,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.112,True,
imv_gen2,26,26,2026-08-11T15:28:57Z,13783825272,220093,3,Top movers,4.28,1.883,2.397,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.122,True,
imv_gen2,27,27,2026-08-11T15:38:57Z,14320432691,221045,3,Top movers,4.355,3.927,0.428,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.28,True,
imv_gen2,28,28,2026-08-11T15:48:57Z,14865686419,231080,3,Top movers,4.112,1.88,2.232,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.122,True,
imv_gen2,29,29,2026-08-11T15:58:57Z,15406449067,241034,3,Top movers,4.122,3.229,0.893,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.28,True,
imv_gen2,30,30,2026-08-11T16:08:57Z,15953152260,256209,3,Top movers,5.374,2.969,2.405,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.355,True,
imv_gen2,31,31,2026-08-11T16:18:57Z,16496810019,265071,3,Top movers,4.095,3.282,0.813,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.402,True,
imv_gen2,32,32,2026-08-11T16:28:57Z,17037168163,266645,3,Top movers,6.488,3.529,2.959,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.402,True,
imv_gen2,33,33,2026-08-11T16:38:57Z,17587595862,276663,3,Top movers,4.402,3.907,0.495,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,5.098,True,
imv_gen2,34,34,2026-08-11T16:48:57Z,18120902444,286445,3,Top movers,5.098,2.991,2.107,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.402,True,
imv_gen2,35,35,2026-08-11T16:58:57Z,18664388826,292723,3,Top movers,3.532,2.774,0.758,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,5.098,True,
imv_gen2,36,36,2026-08-11T17:08:57Z,19216193045,296867,3,Top movers,5.501,3.106,2.395,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.402,True,
imv_gen2,37,37,2026-08-11T17:18:57Z,19745883933,311850,3,Top movers,4.04,3.425,0.615,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,5.098,True,
imv_gen2,38,38,2026-08-11T17:28:57Z,20305329136,321452,3,Top movers,6.39,3.793,2.597,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,5.501,True,
imv_gen2,39,39,2026-08-11T17:38:57Z,20844684066,322191,3,Top movers,4.078,2.913,1.165,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,5.55,True,
imv_gen2,40,40,2026-08-11T17:48:57Z,21391428069,332210,3,Top movers,6.105,3.209,2.896,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,5.868,True,
imv_gen2,41,41,2026-08-11T17:58:57Z,21938345201,356051,3,Top movers,5.55,4.946,0.604,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,6.105,True,
imv_gen2,42,42,2026-08-11T18:08:57Z,22480394175,357598,3,Top movers,7.49,5.036,2.454,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,5.868,True,
imv_gen2,43,43,2026-08-11T18:18:57Z,23027036303,367612,3,Top movers,5.868,4.88,0.988,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,6.105,True,
imv_gen2,44,44,2026-08-11T18:28:57Z,23563684837,377635,3,Top movers,6.385,3.374,3.011,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,6.385,True,
imv_gen2,45,45,2026-08-11T18:38:57Z,24108292723,387804,3,Top movers,3.828,3.157,0.671,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,6.607,True,
imv_gen2,46,46,2026-08-11T18:48:57Z,24651647019,397339,3,Top movers,8.663,5.5,3.163,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,6.607,True,
imv_gen2,47,47,2026-08-11T18:58:57Z,25200289313,398498,3,Top movers,6.607,5.817,0.79,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,8.663,True,
imv_gen2,48,48,2026-08-11T19:08:57Z,25747852434,413927,3,Top movers,9.414,6.334,3.08,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,9.042,True,
imv_gen2,49,49,2026-08-11T19:18:57Z,26283076869,424144,3,Top movers,12.842,11.687,1.155,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,9.042,True,
imv_gen2,50,50,2026-08-11T19:28:57Z,26820178083,434321,3,Top movers,24.559,23.876,0.683,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,,False,"above per-condition, per-query Tukey upper fence"
