system,source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec,runtime_source
ClickHouse Cloud,116,116,2026-08-09T02:05:59Z,61872097967,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,117,117,2026-08-09T02:15:59Z,62362523974,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,118,118,2026-08-09T02:25:59Z,62852767644,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,119,119,2026-08-09T02:35:59Z,63303274836,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,120,120,2026-08-09T02:45:59Z,63813706871,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,121,121,2026-08-09T02:55:59Z,64297816643,4,Daily activity,0.025000000,clickhouse-client --time
ClickHouse Cloud,122,122,2026-08-09T03:05:59Z,64830505943,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,123,123,2026-08-09T03:15:59Z,65325007686,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,124,124,2026-08-09T03:25:59Z,65803792964,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,125,125,2026-08-09T03:35:59Z,66304040996,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,126,126,2026-08-09T03:45:59Z,66813762801,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,127,127,2026-08-09T03:55:59Z,67293866994,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,128,128,2026-08-09T04:05:59Z,67748504407,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,129,129,2026-08-09T04:15:59Z,68201006429,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,130,130,2026-08-09T04:25:59Z,68684069442,4,Daily activity,0.018000000,clickhouse-client --time
ClickHouse Cloud,131,131,2026-08-09T04:35:59Z,69181831398,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,132,132,2026-08-09T04:45:59Z,69676432303,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,133,133,2026-08-09T04:55:59Z,70168596073,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,134,134,2026-08-09T05:05:59Z,70659299166,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,135,135,2026-08-09T05:15:59Z,71156738966,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,136,136,2026-08-09T05:25:59Z,71624709770,4,Daily activity,0.015000000,clickhouse-client --time
ClickHouse Cloud,137,137,2026-08-09T05:35:59Z,72091825703,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,138,138,2026-08-09T05:45:59Z,72547878251,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,139,139,2026-08-09T05:55:59Z,73013213443,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,140,140,2026-08-09T06:05:59Z,73476437585,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,141,141,2026-08-09T06:15:59Z,73987325693,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,142,142,2026-08-09T06:25:59Z,74486757162,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,143,143,2026-08-09T06:35:59Z,74995355831,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,144,144,2026-08-09T06:45:59Z,75466940903,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,145,145,2026-08-09T06:55:59Z,75964855518,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,146,146,2026-08-09T07:05:59Z,76430868234,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,147,147,2026-08-09T07:15:59Z,76885010641,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,148,148,2026-08-09T07:25:59Z,77350951993,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,149,149,2026-08-09T07:35:59Z,77850423857,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,150,150,2026-08-09T07:45:59Z,78316136469,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,151,151,2026-08-09T07:55:59Z,78743691693,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,152,152,2026-08-09T08:05:59Z,79106273696,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,153,153,2026-08-09T08:15:59Z,79558355522,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,154,154,2026-08-09T08:25:59Z,80034599414,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,155,155,2026-08-09T08:35:59Z,80503603294,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,156,156,2026-08-09T08:45:59Z,80949316423,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,157,157,2026-08-09T08:55:59Z,81360968914,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,158,158,2026-08-09T09:05:59Z,81786894322,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,159,159,2026-08-09T09:15:59Z,82193904360,4,Daily activity,0.015000000,clickhouse-client --time
ClickHouse Cloud,160,160,2026-08-09T09:25:59Z,82614022776,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,161,161,2026-08-09T09:35:59Z,83038964951,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,162,162,2026-08-09T09:45:59Z,83491097777,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,163,163,2026-08-09T09:55:59Z,83949333223,4,Daily activity,0.016000000,clickhouse-client --time
ClickHouse Cloud,164,164,2026-08-09T10:05:59Z,84454230067,4,Daily activity,0.015000000,clickhouse-client --time
ClickHouse Cloud,165,165,2026-08-09T10:15:59Z,84942338016,4,Daily activity,0.015000000,clickhouse-client --time
ClickHouse Cloud,166,166,2026-08-09T10:25:59Z,85486320046,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,167,167,2026-08-09T10:35:59Z,86027059928,4,Daily activity,0.016000000,clickhouse-client --time
ClickHouse Cloud,168,168,2026-08-09T10:45:59Z,86536377584,4,Daily activity,0.015000000,clickhouse-client --time
ClickHouse Cloud,169,169,2026-08-09T10:55:59Z,87060073492,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,170,170,2026-08-09T11:05:59Z,87633622969,4,Daily activity,0.016000000,clickhouse-client --time
ClickHouse Cloud,171,171,2026-08-09T11:15:59Z,88183458683,4,Daily activity,0.016000000,clickhouse-client --time
ClickHouse Cloud,172,172,2026-08-09T11:25:59Z,88722660479,4,Daily activity,0.017000000,clickhouse-client --time
ClickHouse Cloud,173,173,2026-08-09T11:35:59Z,89252600968,4,Daily activity,0.017000000,clickhouse-client --time
ClickHouse Cloud,174,174,2026-08-09T11:45:59Z,89771307204,4,Daily activity,0.016000000,clickhouse-client --time
ClickHouse Cloud,175,175,2026-08-09T11:55:59Z,90310361990,4,Daily activity,0.015000000,clickhouse-client --time
ClickHouse Cloud,176,176,2026-08-09T12:05:59Z,90786625328,4,Daily activity,0.017000000,clickhouse-client --time
ClickHouse Cloud,177,177,2026-08-09T12:15:59Z,91318721092,4,Daily activity,0.018000000,clickhouse-client --time
ClickHouse Cloud,178,178,2026-08-09T12:25:59Z,91841644344,4,Daily activity,0.016000000,clickhouse-client --time
ClickHouse Cloud,179,179,2026-08-09T12:35:59Z,92330582028,4,Daily activity,0.027000000,clickhouse-client --time
ClickHouse Cloud,180,180,2026-08-09T12:45:59Z,92808126794,4,Daily activity,0.015000000,clickhouse-client --time
ClickHouse Cloud,181,181,2026-08-09T12:55:59Z,93292685867,4,Daily activity,0.018000000,clickhouse-client --time
ClickHouse Cloud,182,182,2026-08-09T13:05:59Z,93798216437,4,Daily activity,0.015000000,clickhouse-client --time
ClickHouse Cloud,183,183,2026-08-09T13:15:59Z,94324820860,4,Daily activity,0.016000000,clickhouse-client --time
ClickHouse Cloud,184,184,2026-08-09T13:25:59Z,94869720583,4,Daily activity,0.017000000,clickhouse-client --time
ClickHouse Cloud,185,185,2026-08-09T13:35:59Z,95368092163,4,Daily activity,0.016000000,clickhouse-client --time
ClickHouse Cloud,186,186,2026-08-09T13:45:59Z,95854521730,4,Daily activity,0.016000000,clickhouse-client --time
ClickHouse Cloud,187,187,2026-08-09T13:55:59Z,96363475717,4,Daily activity,0.016000000,clickhouse-client --time
ClickHouse Cloud,188,188,2026-08-09T14:05:59Z,96870245467,4,Daily activity,0.016000000,clickhouse-client --time
ClickHouse Cloud,189,189,2026-08-09T14:15:59Z,97440595296,4,Daily activity,0.015000000,clickhouse-client --time
ClickHouse Cloud,190,190,2026-08-09T14:25:59Z,97990299109,4,Daily activity,0.015000000,clickhouse-client --time
ClickHouse Cloud,191,191,2026-08-09T14:35:59Z,98531195718,4,Daily activity,0.015000000,clickhouse-client --time
ClickHouse Cloud,192,192,2026-08-09T14:45:59Z,99080355059,4,Daily activity,0.017000000,clickhouse-client --time
ClickHouse Cloud,193,193,2026-08-09T14:55:59Z,99566521565,4,Daily activity,0.015000000,clickhouse-client --time
