system,workload,iteration,raw_rows,query,seconds,source,phase
clickhouse,dashboard,46,25492435118,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,46,25492435118,2,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,46,25492435118,3,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,46,25492435118,4,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,47,26047358918,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,47,26047358918,2,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,47,26047358918,3,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,47,26047358918,4,0.01,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,48,26583320264,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,48,26583320264,2,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,48,26583320264,3,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,48,26583320264,4,0.01,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,49,27117466999,1,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,49,27117466999,2,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,49,27117466999,3,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,49,27117466999,4,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,50,27681375912,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,50,27681375912,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,50,27681375912,3,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,50,27681375912,4,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,51,28239125449,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,51,28239125449,2,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,51,28239125449,3,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,51,28239125449,4,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,52,28773516979,1,0.111,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,52,28773516979,2,0.09,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,52,28773516979,3,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,52,28773516979,4,0.043,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,53,29346127706,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,53,29346127706,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,53,29346127706,3,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,53,29346127706,4,0.01,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,54,29890137150,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,54,29890137150,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,54,29890137150,3,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,54,29890137150,4,0.01,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,55,30465667350,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,55,30465667350,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,55,30465667350,3,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,55,30465667350,4,0.01,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,56,31018228497,1,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,56,31018228497,2,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,56,31018228497,3,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,56,31018228497,4,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,57,31588088259,1,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,57,31588088259,2,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,57,31588088259,3,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,57,31588088259,4,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,59,32651953244,1,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,59,32651953244,2,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,59,32651953244,3,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,59,32651953244,4,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,60,33183996050,1,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,60,33183996050,2,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,60,33183996050,3,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,60,33183996050,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,61,33748476003,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,61,33748476003,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,61,33748476003,3,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,61,33748476003,4,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,62,34249264401,1,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,62,34249264401,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,62,34249264401,3,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,62,34249264401,4,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,63,34764613132,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,63,34764613132,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,63,34764613132,3,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,63,34764613132,4,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,64,35300178406,1,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,64,35300178406,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,64,35300178406,3,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,64,35300178406,4,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,65,35804053385,1,0.009,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,65,35804053385,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,65,35804053385,3,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,65,35804053385,4,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,67,36850964650,1,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,67,36850964650,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,67,36850964650,3,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,67,36850964650,4,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,68,37331880801,1,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,68,37331880801,2,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,68,37331880801,3,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
